Video Name,Label,Confidence,Store,Date
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.34,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.34,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.33,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.31,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.34,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.14,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.33,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.36,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,person,0.21,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.21,,
Shoplifting006_x264_20.mp4,person,0.21,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.31,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.11,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.29,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.38,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,bottle,0.15,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.31,,
Shoplifting006_x264_20.mp4,person,0.41,,
Shoplifting006_x264_20.mp4,person,0.11,,
Shoplifting006_x264_20.mp4,cup,0.12,,
Shoplifting006_x264_20.mp4,person,0.21,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,bottle,0.26,,
Shoplifting006_x264_20.mp4,person,0.33,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.6,,
Shoplifting006_x264_20.mp4,cup,0.14,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,bottle,0.22,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.34,,
Shoplifting006_x264_20.mp4,person,0.4,,
Shoplifting006_x264_20.mp4,person,0.47,,
Shoplifting006_x264_20.mp4,person,0.67,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,cup,0.14,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,bottle,0.26,,
Shoplifting006_x264_20.mp4,person,0.4,,
Shoplifting006_x264_20.mp4,person,0.42,,
Shoplifting006_x264_20.mp4,person,0.6,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,cup,0.15,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,bottle,0.27,,
Shoplifting006_x264_20.mp4,person,0.42,,
Shoplifting006_x264_20.mp4,person,0.48,,
Shoplifting006_x264_20.mp4,person,0.6,,
Shoplifting006_x264_20.mp4,person,0.11,,
Shoplifting006_x264_20.mp4,cup,0.14,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,bottle,0.26,,
Shoplifting006_x264_20.mp4,person,0.39,,
Shoplifting006_x264_20.mp4,person,0.42,,
Shoplifting006_x264_20.mp4,person,0.6,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,bottle,0.25,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.6,,
Shoplifting006_x264_20.mp4,cup,0.2,,
Shoplifting006_x264_20.mp4,person,0.21,,
Shoplifting006_x264_20.mp4,person,0.31,,
Shoplifting006_x264_20.mp4,person,0.32,,
Shoplifting006_x264_20.mp4,person,0.38,,
Shoplifting006_x264_20.mp4,person,0.61,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,cup,0.23,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.35,,
Shoplifting006_x264_20.mp4,person,0.41,,
Shoplifting006_x264_20.mp4,person,0.55,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.42,,
Shoplifting006_x264_20.mp4,person,0.55,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,person,0.4,,
Shoplifting006_x264_20.mp4,person,0.53,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,teddy bear,0.13,,
Shoplifting006_x264_20.mp4,person,0.14,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,person,0.27,,
Shoplifting006_x264_20.mp4,person,0.42,,
Shoplifting006_x264_20.mp4,person,0.6,,
Shoplifting006_x264_20.mp4,teddy bear,0.11,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.14,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,person,0.42,,
Shoplifting006_x264_20.mp4,person,0.59,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,teddy bear,0.17,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.58,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,teddy bear,0.13,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.56,,
Shoplifting006_x264_20.mp4,bottle,0.1,,
Shoplifting006_x264_20.mp4,bottle,0.13,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.22,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.47,,
Shoplifting006_x264_20.mp4,bottle,0.11,,
Shoplifting006_x264_20.mp4,person,0.15,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,person,0.48,,
Shoplifting006_x264_20.mp4,person,0.1,,
Shoplifting006_x264_20.mp4,bottle,0.11,,
Shoplifting006_x264_20.mp4,bottle,0.11,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.3,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,bottle,0.13,,
Shoplifting006_x264_20.mp4,bottle,0.14,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,teddy bear,0.19,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.49,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.36,,
Shoplifting006_x264_20.mp4,bottle,0.1,,
Shoplifting006_x264_20.mp4,person,0.18,,
Shoplifting006_x264_20.mp4,person,0.39,,
Shoplifting006_x264_20.mp4,dog,0.13,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.14,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.24,,
Shoplifting006_x264_20.mp4,bowl,0.11,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,bird,0.23,,
Shoplifting006_x264_20.mp4,person,0.25,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,bird,0.13,,
Shoplifting006_x264_20.mp4,person,0.16,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,bird,0.11,,
Shoplifting006_x264_20.mp4,person,0.11,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.17,,
Shoplifting006_x264_20.mp4,person,0.2,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,bird,0.43,,
Shoplifting006_x264_20.mp4,person,0.19,,
Shoplifting006_x264_20.mp4,person,0.28,,
Shoplifting006_x264_20.mp4,bird,0.42,,
Shoplifting006_x264_20.mp4,person,0.12,,
Shoplifting006_x264_20.mp4,person,0.13,,
Shoplifting006_x264_20.mp4,person,0.23,,
Shoplifting006_x264_20.mp4,person,0.26,,
Shoplifting006_x264_20.mp4,person,0.31,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,person,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,backpack,0.17,,
Shoplifting042_x264_15.mp4,person,0.24,,
Shoplifting042_x264_15.mp4,laptop,0.34,,
Shoplifting042_x264_15.mp4,person,0.35,,
Shoplifting042_x264_15.mp4,person,0.77,,
Shoplifting042_x264_15.mp4,person,0.8,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,tv,0.12,,
Shoplifting042_x264_15.mp4,backpack,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,backpack,0.22,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,person,0.29,,
Shoplifting042_x264_15.mp4,person,0.33,,
Shoplifting042_x264_15.mp4,laptop,0.37,,
Shoplifting042_x264_15.mp4,person,0.72,,
Shoplifting042_x264_15.mp4,person,0.83,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,tv,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.17,,
Shoplifting042_x264_15.mp4,backpack,0.22,,
Shoplifting042_x264_15.mp4,person,0.24,,
Shoplifting042_x264_15.mp4,person,0.32,,
Shoplifting042_x264_15.mp4,person,0.34,,
Shoplifting042_x264_15.mp4,laptop,0.39,,
Shoplifting042_x264_15.mp4,person,0.73,,
Shoplifting042_x264_15.mp4,person,0.83,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,person,0.2,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,person,0.31,,
Shoplifting042_x264_15.mp4,person,0.32,,
Shoplifting042_x264_15.mp4,laptop,0.38,,
Shoplifting042_x264_15.mp4,person,0.76,,
Shoplifting042_x264_15.mp4,person,0.82,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,person,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.15,,
Shoplifting042_x264_15.mp4,person,0.2,,
Shoplifting042_x264_15.mp4,person,0.24,,
Shoplifting042_x264_15.mp4,person,0.31,,
Shoplifting042_x264_15.mp4,person,0.31,,
Shoplifting042_x264_15.mp4,laptop,0.38,,
Shoplifting042_x264_15.mp4,person,0.76,,
Shoplifting042_x264_15.mp4,person,0.82,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,person,0.18,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,person,0.35,,
Shoplifting042_x264_15.mp4,laptop,0.38,,
Shoplifting042_x264_15.mp4,person,0.45,,
Shoplifting042_x264_15.mp4,person,0.77,,
Shoplifting042_x264_15.mp4,person,0.82,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,bottle,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,laptop,0.34,,
Shoplifting042_x264_15.mp4,person,0.37,,
Shoplifting042_x264_15.mp4,person,0.41,,
Shoplifting042_x264_15.mp4,person,0.78,,
Shoplifting042_x264_15.mp4,person,0.82,,
Shoplifting042_x264_15.mp4,bottle,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.15,,
Shoplifting042_x264_15.mp4,person,0.21,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,person,0.38,,
Shoplifting042_x264_15.mp4,laptop,0.39,,
Shoplifting042_x264_15.mp4,person,0.43,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.8,,
Shoplifting042_x264_15.mp4,laptop,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,bottle,0.11,,
Shoplifting042_x264_15.mp4,tv,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,person,0.13,,
Shoplifting042_x264_15.mp4,tie,0.14,,
Shoplifting042_x264_15.mp4,wine glass,0.15,,
Shoplifting042_x264_15.mp4,person,0.19,,
Shoplifting042_x264_15.mp4,person,0.22,,
Shoplifting042_x264_15.mp4,person,0.24,,
Shoplifting042_x264_15.mp4,person,0.37,,
Shoplifting042_x264_15.mp4,laptop,0.4,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,tv,0.11,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,bottle,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,person,0.19,,
Shoplifting042_x264_15.mp4,person,0.26,,
Shoplifting042_x264_15.mp4,person,0.28,,
Shoplifting042_x264_15.mp4,laptop,0.4,,
Shoplifting042_x264_15.mp4,person,0.51,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.8,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,tv,0.1,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,bottle,0.12,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,person,0.19,,
Shoplifting042_x264_15.mp4,person,0.24,,
Shoplifting042_x264_15.mp4,person,0.28,,
Shoplifting042_x264_15.mp4,laptop,0.38,,
Shoplifting042_x264_15.mp4,person,0.5,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.8,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,backpack,0.1,,
Shoplifting042_x264_15.mp4,tv,0.1,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,person,0.18,,
Shoplifting042_x264_15.mp4,person,0.21,,
Shoplifting042_x264_15.mp4,person,0.23,,
Shoplifting042_x264_15.mp4,person,0.25,,
Shoplifting042_x264_15.mp4,laptop,0.42,,
Shoplifting042_x264_15.mp4,person,0.47,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.81,,
Shoplifting042_x264_15.mp4,bottle,0.13,,
Shoplifting042_x264_15.mp4,tv,0.13,,
Shoplifting042_x264_15.mp4,person,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,person,0.18,,
Shoplifting042_x264_15.mp4,person,0.21,,
Shoplifting042_x264_15.mp4,person,0.25,,
Shoplifting042_x264_15.mp4,person,0.35,,
Shoplifting042_x264_15.mp4,laptop,0.43,,
Shoplifting042_x264_15.mp4,person,0.47,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.81,,
Shoplifting042_x264_15.mp4,tie,0.1,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,tv,0.12,,
Shoplifting042_x264_15.mp4,person,0.13,,
Shoplifting042_x264_15.mp4,person,0.13,,
Shoplifting042_x264_15.mp4,bottle,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,person,0.28,,
Shoplifting042_x264_15.mp4,laptop,0.39,,
Shoplifting042_x264_15.mp4,person,0.4,,
Shoplifting042_x264_15.mp4,person,0.46,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,bottle,0.12,,
Shoplifting042_x264_15.mp4,tie,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,wine glass,0.16,,
Shoplifting042_x264_15.mp4,person,0.29,,
Shoplifting042_x264_15.mp4,laptop,0.39,,
Shoplifting042_x264_15.mp4,person,0.42,,
Shoplifting042_x264_15.mp4,person,0.57,,
Shoplifting042_x264_15.mp4,person,0.78,,
Shoplifting042_x264_15.mp4,person,0.8,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,tie,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,bottle,0.12,,
Shoplifting042_x264_15.mp4,dog,0.15,,
Shoplifting042_x264_15.mp4,wine glass,0.16,,
Shoplifting042_x264_15.mp4,person,0.3,,
Shoplifting042_x264_15.mp4,person,0.37,,
Shoplifting042_x264_15.mp4,laptop,0.43,,
Shoplifting042_x264_15.mp4,person,0.55,,
Shoplifting042_x264_15.mp4,person,0.77,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,tie,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,bottle,0.12,,
Shoplifting042_x264_15.mp4,person,0.13,,
Shoplifting042_x264_15.mp4,dog,0.14,,
Shoplifting042_x264_15.mp4,wine glass,0.17,,
Shoplifting042_x264_15.mp4,person,0.27,,
Shoplifting042_x264_15.mp4,laptop,0.41,,
Shoplifting042_x264_15.mp4,person,0.41,,
Shoplifting042_x264_15.mp4,person,0.55,,
Shoplifting042_x264_15.mp4,person,0.77,,
Shoplifting042_x264_15.mp4,person,0.8,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,bottle,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.14,,
Shoplifting042_x264_15.mp4,dog,0.14,,
Shoplifting042_x264_15.mp4,tie,0.14,,
Shoplifting042_x264_15.mp4,person,0.15,,
Shoplifting042_x264_15.mp4,wine glass,0.19,,
Shoplifting042_x264_15.mp4,person,0.24,,
Shoplifting042_x264_15.mp4,laptop,0.36,,
Shoplifting042_x264_15.mp4,person,0.4,,
Shoplifting042_x264_15.mp4,person,0.52,,
Shoplifting042_x264_15.mp4,person,0.75,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,person,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.12,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,backpack,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.13,,
Shoplifting042_x264_15.mp4,wine glass,0.17,,
Shoplifting042_x264_15.mp4,person,0.29,,
Shoplifting042_x264_15.mp4,laptop,0.36,,
Shoplifting042_x264_15.mp4,person,0.45,,
Shoplifting042_x264_15.mp4,person,0.54,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,person,0.79,,
Shoplifting042_x264_15.mp4,wine glass,0.1,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,wine glass,0.11,,
Shoplifting042_x264_15.mp4,person,0.12,,
Shoplifting042_x264_15.mp4,person,0.13,,
